item_type,title,creators,first_name,last_name,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
book,"Fé explicada, A","Leo J. Trese",Leo,Trese,9786586964547,6586964547,"Crer com inteligência e pensar e agir à luz das verdades cristãs: estes são os dois objetivos deste livro. Dividido em três partes – O Credo, Os Mandamentos, e Os Sacramentos e a Oração –, o livro mostra os pontos essenciais da fé cristã de um modo extremamente didático, amável e claro, o que facilita não só a compreensão do leitor mas também o trabalho de quem depois precisa transmitir o seu conteúdo aos outros, seja numa aula de catequese, seja ao conversar com os amigos. A exposição das verdades da fé é sempre acompanhada de exemplos e imagens que as ilustram e tornam mais facilmente compreensíveis para o cristão comum, que raramente tem à sua disposição os conhecimentos teológicos especializados que o ajudem a tirar delas todo o seu significado. Por outro lado, os principais argumentos contrários à fé, tanto recentes como históricos, são expostos com serenidade e respondidos com precisão e firmeza, de forma a resolver as principais dúvidas com que qualquer cristão se defronta, quer em si, quer nos outros. O aspecto mais atrativo desta obra são as inúmeras aplicações e conselhos práticos que o autor sugere, e que são uma ajuda poderosa para viver a fé, para encarná-la nas realidades do dia a dia. Inteiramente revista e atualizada de acordo com o Catecismo da Igreja Católica e o Código de Direito Canônico vigente, esta edição possibilita uma ampla visão dos últimos aprofundamentos que a inteligência cristã tem feito sobre o riquíssimo depósito da fé. Editora ‏ : ‎ Quadrante Ed","? Quadrante Editora",,,,,,,,,,,,,,,,,,,2022-07-18,1
book,"Introdução Ao Cristianismo (Em Portuguese do Brasil)","Joseph Ratzinger",Joseph,Ratzinger,9788515030941,8515030942,[...],Loyola,2010-01-01,,,,,,,,,,,,,,,,,,2022-08-08,1
book,"Desiderio Desideravi",Francisco,Francisco,Francisco,9786558081708,,"A Voz do Papa #214",Paulinas,2022-01-01,,"a voz do papa, assunto.liturgia",,,60,,,,,,,,,,,,,2022-08-08,1
book,"Cruz e a Espada, A","Editorial MBC",Editorial,MBC,9786589786733,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,104,,,,,,,,,," Completed"," 2023-08-12"," 2023-08-12",2022-08-26,1
book,"Glória das Cruzadas, A","Steve Weidenkopf",Steve,Weidenkopf,9786589786726,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,320,,,,,,,,,," Completed"," 2023-08-13"," 2023-08-24",2022-08-27,1
book,"Bíblia Sagrada - Tradução da CNBB",CNBB,CNBB,CNBB,9788560263059,8560263055,,"Canção Nova",,,bíblia,,,1650,,,,,,,,,,,,,2022-08-31,1
book,"Cartas do Padre Pio","São Pio de Pietrelcina",São,Pietrelcina,9786589786719,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,352,,,,,,,,,,,,,2022-09-13,1
book,"Constância, A","Rafael Llano Cifuentes",Rafael,Cifuentes,9788574651903,8574651907,"A constância é uma virtude de alicerces. Não tem a sedução do fruto que se colhe, mas tem a solidez do edifício que, antes de subir, tem que descer. As vidas truncadas, hesitantes ou inseguras muitas vezes não têm outra explicação senão a falta desta qualidade humana e espiritual, que se forja à custa de negar-se ao superficial para fixar-se teimosamente num ideal exigente.O segredo desta faceta do caráter, imprescindível para o seguimento de Cristo e para a realização humana, é revelado neste livro e reside no empenho perseverante e obscuro, que nasce da confiança e do amor. Editora ‏ : ‎ Quadrante Editora; 4ª edição (19 março 2017) Idioma ‏ : ‎ Português Capa comum ‏ : ‎ 64 páginas ISBN-10 ‏ : ‎ 8574651907 ISBN-13 ‏ : ‎ 978-8574651903 Dimensões ‏ : ‎ 16.6 x 10.6 x 0.6 cm","Quadrante Editora",,,,,,,,,,,,,,,," Completed"," 2022-09-26"," 2022-10-04",2022-09-19,1
book,"Cartas da Prisão","São Thomas More",São,More,9786589786771,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,160,,,,,,,,,," Completed"," 2022-11-04"," 2022-11-09",2022-09-20,1
book,"Por Que Sou Católico","G. K. Chesterton",G.,Chesterton,9786589786788,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,320,,,,,,,,,," Completed"," 2022-11-11"," 2022-11-28",2022-09-20,1
book,"Autobigrafia e Diários","Santo Inácio de Loyola",Santo,Loyola,9786589786757,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,160,,,,,,,,,," Completed"," 2023-01-17"," 2023-01-22",2022-09-20,1
book,"Autobiografia de Santa Margarida Maria de Alacoque","Santa Margarida Maria de Alacoque",Santa,Alacoque,9786589786702,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,160,,,,,,,,,,,,,2022-09-20,1
book,"Santo das Cruzadas: São Luís Rei de França, O","Jean de Joinville",Jean,Joinville,9786589786696,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,256,,,,,,,,,," Completed"," 2023-08-25"," 2023-09-04",2022-09-20,1
book,"Inferno, O","Monsenhor de Ségur",Monsenhor,Ségur,9786589786641,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,160,,,,,,,,,,,,,2022-09-20,1
book,"Como Viver com 24 Horas por Dia","Arnold Bennett",Arnold,Bennett,9786580136018,6580136014,,,,,,,,,,,,,,,,,," Completed"," 2023-07-12"," 2023-08-08",2022-09-26,1
book,"Padre Pio entre Anjos e Homens","Editorial MBC",Editorial,MBC,9786589786689,,,"Minha Biblioteca Católica",2022-01-01,,,,,72,,,,,,,,,,,,,2022-09-28,1
book,"Quem como Deus - A devoção aos Santos Anjos","Editorial MBC",Editorial,MBC,9786589786634,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,72,,,,,,,,,,,,,2022-09-29,1
book,"Santos Anjos e a Hierarquia Celeste, Os","Archibald Macintyre",Archibald,Macintyre,9786589786672,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,448,,,,,,,,,,,,,2022-09-29,1
book,"Santos Anjos da Guarda, Os","Pe. Augusto Ferretti",Pe.,Ferretti,9786589786658,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,192,,,,,,,,,,,,,2022-09-29,1
book,"Três Vias E As Três Conversões, As","Reginald Garrigou-lagrange",Reginald,Garrigou-lagrange,9788585432102,8585432101,,,,,,,,104,,,,,,,,,," Completed"," 2022-10-24"," 2022-12-09",2022-10-07,1
book,"Escola da Perfeição Cristã","Edouard Saint-Omer",Edouard,Saint-Omer,9788556380487,,,"Cultor de Livros",2016-01-01,,,,,822,,,,,,,,,,,,,2022-10-07,1
book,"Santidade no Lar","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2022-10-01,,"minha biblioteca católica",,,64,,,,,,,,,,,,,2022-10-25,1
book,"Ensinamentos da Sagrada Família","Pe. Júlio Maria de Lombaerde",Pe.,Lombaerde,9786589786627,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,256,,,,,,,,,,,,,2022-10-25,1
book,"Novena da Sagrada Família",,,,,,,,2022-01-01,,"minha biblioteca católica, novena",,,12,,,,,,,,,,,,,2022-10-25,1
book,"Minha Mãe Aparecida","Pe. José Eduardo de Oliveira e Silva",Pe.,Silva,9786589786610,,,,2022-01-01,,"minha biblioteca católica",,,160,,,,,,,,,,,,,2022-10-25,1
book,"Obras completas de Santa Teresa de Jesus - Tomo I","Santa Teresa de Ávila",Santa,Ávila,9788556382221,,,"Cultor de Livros",2021-01-01,"Obras completas de Santa Teresa de Jesus",,,,512,,,,,,,,,,,,,2022-10-28,1
book,"Obras Completas de Santa Teresa de Jesus - Tomo II","Santa Teresa de Ávila",Santa,Ávila,9788556382238,,,"Cultor de Livros",2021-01-01,"Obras completas de Santa Teresa de Jesus",,,,572,,,,,,,,,,,,,2022-10-28,1
book,"Obras Completas de Santa Teresa de Jesus - Tomo III","Santa Teresa de Ávila",Santa,Ávila,9788556382245,,,"Cultor de Livros",2021-01-01,"Obras completas de Santa Teresa de Jesus",,,,844,,,,,,,,,,,,,2022-10-28,1
book,"Nação dentro da nação: análise e interpretação sociológica do desenvolvimento do Nordeste","José Galea",José,Galea,,,,"H. P. Mendes",1985-01-01,,,,,214,,,,,,,,,,,,,2022-11-04,1
book,"Irmãs franciscanas alcantarainas ontem e hoje, As","E. Marchitielli",E.,Marchitielli,,,,Marietti,1982-01-01,,,,,308,,,,,,,,,,,,,2022-11-15,1
book,"Auto-estima do Cristão, A","Michel Esparza",Michel,Esparza,9788574651217,8574651214,,"Quadrante Editora",2008-01-01,,,,,,,,,,,,,,," In progress"," 2022-12-15"," ",2022-11-22,1
book,"Dicionário Bíblico: complemento indispensável para a compreensão do Velho e Novo Testamento","Francisco de Jesus Maria Sarmento",Francisco,Sarmento,9786589613275,,,Realeza,2022-01-01,,categoria.dicionário,,,324,,,,,,,,,," Not begun"," "," ",2022-11-29,1
book,"Introdução geral e especial ao Antigo Testamento: Pentateuco e Livros Históricos","Pe. Antônio Charbel",Pe.,Charbel,9786589613268,,,Realeza,2022-01-01,"Introdução Geral ao Antigo e Novo Testamento",assunto.bíblia,,,404,,,,,,,,,,,,,2022-11-29,1
book,"Introdução geral e especial aos livros do Antigo e Novo Testamento: livros didáticos e proféticos, Evantelhos e Atos dos Apóstolos","Pe. Antônio Charbel",Pe.,Charbel,9786589613282,,,Realeza,2022-01-01,"Introdução Geral ao Antigo e Novo Testamento",assunto.bíblia,,,412,,,,,,,,,,,,,2022-11-29,1
book,"Introdução Geral ao Antigo e Novo Testamento: epístolas paulinas e católicas, apocalipse, documentos da pontifícia comissão de estudos bíblicos e estudos adicionais","Pe. Antônio Carbel",Pe.,Carbel,9786589613251,,,Realeza,2022-01-01,"Introdução Geral ao Antigo e Novo Testamento",assunto.bíblia,,,410,,,,,,,,,,,,,2022-11-29,1
book,"Milagres Eucarísticos","Joan Carroll Cruz",Joan,Cruz,9786589786658,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,288,,,,,,,,,,,,,2022-12-13,1
book,"Divina Eucaristia, A","Padre Valentín de San José",Padre,José,9786589786597,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,288,,,,,,,,,,,,,2022-12-21,1
book,JHS,"Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,64,,,,,,,,,,,,,2022-12-21,1
book,"Visitas ao Santíssimo",,,,,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,24,,,,,,,,,,,,,2022-12-21,1
book,"Aparições de Nossa Senhora","Joan Carroll Cruz",Joan,Cruz,9786589786542,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,248,,,,,,,,,," Completed"," 2023-01-25"," 2023-02-02",2023-01-04,1
book,"Porta do Céu","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,60,,,,,,,,,," Completed"," 2023-01-23"," 2023-01-23",2023-01-04,1
book,"Meditações para o Santo Rosário","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2022-01-01,,"minha biblioteca católica",,,40,,,,,,,,,," Completed"," 2023-01-24"," 2023-01-24",2023-01-04,1
book,"Bíblia Sagrada [1932]",,,,9786589613299,,"Tradução do Pe. Manuel de Matos Soares de 1932, a partir da Vulgata Sisto-Clementina.","Tradição Editora",2022-01-01,,bíblia,,,2478,,,,,,,,,,,,,2023-01-12,1
book,"Teologia Moral - Tomo V","Santo Afonso Maria de Ligório",Santo,Ligório,9786589415992,,,CDB,2022-01-01,"Teologia Moral - Santo Afonso Maria de Ligório",,,,744,,,,,,,,,,,,,2023-01-20,1
book,"Teologia Moral - Tomo VI","Santo Afonso Maria de Ligório",Santo,Ligório,9786554810005,,,CDB,2022-01-01,"Teologia Moral - Santo Afonso Maria de Ligório",,,,676,,,,,,,,,,,,,2023-01-20,1
book,"Teologia Moral - Tomo VII","Santo Afonso Maria de Ligório",Santo,Ligório,9786554810012,,,CDB,2022-01-01,"Teologia Moral - Santo Afonso Maria de Ligório",,,,864,,,,,,,,,,,,,2023-01-20,1
book,"Vida de São João Paulo II, A","Jason Evert",Jason,Evert,9786589786597,,,"Minha Biblioteca Católica",2023-01-01,,"categoria.biografia, minha biblioteca católica",,,264,,,,,,,,,," Completed"," 2023-02-13"," 2023-02-22",2023-02-07,1
book,"Peregrino da Paz, O","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,52,,,,,,,,,," Completed"," 2023-02-12"," 2023-02-12",2023-02-07,1
book,"Novena a São João Paulo II",,,,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica, novena",,,30,,,,,,,,,," Completed"," 2023-02-10"," 2023-02-18",2023-02-07,1
book,Beleza,"Roger Scruton",Roger,Scruton,9788580331455,8580331455,"Roger Scruton nos convida a refletir a respeito da beleza e do lugar que esta ocupa em nossas vidas. Como deixa bem claro, sua abordagem nao e historica nem psicologica - e filosofica. Assim, nos conduz por questionamentos como - a beleza e subjetiva? Existem criterios validos para julgar uma obra de arte? Ha algum fundamento racional para o gosto? Qual a relacao entre tradicao, tecnica e gosto? Pode o belo ser imoral? Frente aqueles que consideram que os juizos de beleza sao meramente subjetivos, Scruton, com sua verve polemica, questiona tal relativismo - 'por que estudarmos a heranca de nossa arte e cultura numa epoca em que o julgamento de sua beleza nao possui nenhum fundamento racional?'. E com sua contundencia caracteristica, declara - 'Neste livro, [...] defendo que [a beleza] e um valor real e universal ancorado em nossa natureza racional [e que] o senso do belo desempenha papel indispensavel na formacao do nosso mundo'.","E REALIZACOES",2013-01-01,,,,,,,,,,,,,,," Abandoned"," 2023-08-16"," ",2023-03-03,1
book,"Paixão de Nosso Senhor Jesus Cristo, A","Santo Afonso Maria de Ligório",Santo,Ligório,9786589786535,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,408,,,,,,,,,," Completed"," 2023-03-23"," 2023-04-10",2023-03-12,1
book,"Banquete do Cordeiro, O","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,72,,,,,,,,,," Completed"," 2023-03-21"," 2023-03-22",2023-03-12,1
book,"Meditações para a Via-Sacra","Santo Afonso Maria de Ligório",Santo,Ligório,,,,,2023-01-01,,"categoria.meditação, minha biblioteca católica",,,40,,,,,,,,,," Completed"," 2023-03-20"," 2023-03-20",2023-03-12,1
book,"Espírito da Liturgia, O","Romano Guardini",Romano,Guardini,9788556381422,8556381421,,,,,,,,,,,,,,,,,,,,,2023-03-22,1
book,"Selva, A","Santo Afonso Maria de Ligório",Santo,Ligório,9788562219573,,,"Cultor de Livros",2019-01-01,,,,,330,,,,,,,,,,,,,2023-03-25,1
book,"São Pedro de Alcântara - Patrono do Brasil","Stéphane Joseph Piat",Stéphane,Piat,9788556383105,,,"Cultor de Livros",2022-01-01,,"são pedro de alcântara",,,178,,,,,,,,,,,,,2023-03-25,1
book,"São Paulo - Conquistador de Cristo",Daniel-Rops,Daniel-Rops,Daniel-Rops,9786586580846,,,"Cultor de Livros",2021-01-01,,,,,190,,,,,,,,,,,,,2023-03-25,1
book,"História sagrada do povo de Deus",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788556382207,,,"Cultor de Livros",2021-01-01,,,,,558,,,,,,,,,,,,,2023-03-25,1
book,"São Filipe Néri - O Santo da Alegria","Padre Antonio Gallonio",Padre,Gallonio,9786589786504,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,336,,,,,,,,,," Completed"," 2023-04-11"," 2023-04-22",2023-04-01,1
book,"Apóstolo de Roma, O","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,64,,,,,,,,,," Completed"," 2023-04-10"," 2023-04-11",2023-04-01,1
book,"Novena a São Filipe Néri","São John Henry Newman",São,Newman,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica, novena",,,40,,,,,,,,,,,,,2023-04-01,1
book,"São Pedro - O Pescador de Homens","William Thomas Walsh",William,Walsh,9786589786504,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,424,,,,,,,,,," Completed"," 2023-06-03"," 2023-06-18",2023-05-08,1
book,"Príncipe dos Apóstolos, O","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,80,,,,,,,,,," Completed"," 2023-06-02"," 2023-06-03",2023-05-08,1
book,"Novena a São Pedro",,,,,,,,2023-01-01,,"minha biblioteca católica, novena",,,32,,,,,,,,,," Completed"," 2023-06-20"," 2023-06-28",2023-05-08,1
book,"Último Teorema de Fermat, O","Simon Singh",Simon,Singh,9788501050069,8501050067,,Record2,2014-01-01,,,,,,,,,,,,,,," Completed"," "," ",2023-05-11,1
book,"Inteligencia e Verdade - Ensaios de Filosofia","Olavo de Carvalho",Olavo,Carvalho,9786587138589,6587138586,,,2019-01-01,,,,,,,,,,,,,,,,,,2023-05-15,1
book,"Senhor, O","Romano Guardini",Romano,Guardini,9788556382108,,,"Cultor de Livros",2021-01-01,,,,,798,,,,,,,,,,,,,2023-05-15,1
book,"Livro dos Juízes e o livro de Rute, O","Curtis Mitch, Michael Barber, Scott Hahn, Dennis Walters",Curtis,Mitch,9788584911745,,,Ecclesiae,2023-01-01,"Cadernos de Estudo Bíblico","assunto.bíblia, cadernos de estudo bíblico",,,130,,,,,,,,,," In progress"," 2023-09-05"," ",2023-05-31,1
book,"Livro de Jó, O","Curtis Mitch, Scott Hahn, Dennis Walters",Curtis,Mitch,9786587135496,,,Ecclesiae,2022-01-01,"Cadernos de Estudo Bíblico","assunto.bíblia, cadernos de estudo bíblico",,,136,,,,,,,,,," Completed"," 2023-07-19"," 2023-09-04",2023-05-31,1
book,"Livro dos Provérbios, o Eclesiastes e o Cântico dos Cânticos, O","Curtis Mitch, Scott Hahn, Dennis Walters",Curtis,Mitch,9786587135649,,,Ecclesiae,2022-01-01,"Cadernos de Estudo Bíblico","assunto.bíblia, cadernos de estudo bíblico",,,236,,,,,,,,,,,,,2023-05-31,1
book,"Livro de Daniel, O","Curtis Mitch, Scott Hahn, Dennis Walters",Curtis,Mitch,9786587135922,,,Ecclesiae,2023-01-01,"Cadernos de Estudo Bíblico","assunto.bíblia, cadernos de estudo bíblico",,,94,,,,,,,,,,,,,2023-05-31,1
book,"Santo Agostinho","Giovanni Papini",Giovanni,Papini,9786589786450,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica",,,280,,,,,,,,,," Completed"," 2023-06-20"," 2023-06-29",2023-06-09,1
book,"Doutor da Graça, O","Editorial MBC",Editorial,MBC,,,,"Minha Biblioteca Católica",2023-05-01,,"minha biblioteca católica",,,72,,,,,,,,,," Completed"," 2023-06-19"," 2023-06-19",2023-06-09,1
book,"Novena a Santo Agostinho / Novena a Santa Mônica","Santo Antônio Maria Claret",Santo,Claret,,,,"Minha Biblioteca Católica",2023-01-01,,"minha biblioteca católica, novena",,,32,,,,,,,,,," Completed"," 2023-08-18"," 2023-08-27",2023-06-09,1
book,"Itália - Guia Visual",,,,9788579142727,8579142725,,,,"Guia Visual Folha",,,,720,,,,,,,,,," Not begun"," "," ",2023-06-15,1
book,"Fratelli Tutti","Francisco, Papa",Francisco,Francisco,9786558080220,,,Paulinas,2020-01-01,,"a voz do papa",,,216,,,,,,,,,,,,,2023-06-15,1
book,"Sentido Espiritual da Liturgia, O","Goffredo Boselli",Goffredo,Boselli,9788579723421,8579723426,,CNBB,2014-01-01,,,,,,,,,,,,,,,,,,2023-06-26,1
book,"Madre Maria José de Jesus: no caminho de perfeição","Dante Gallian",Dante,Gallian,9788553019397,,,Benedictus,2023-01-01,,,,,280,,,,,,,,,,,,,2023-07-04,1
book,"Em Defesa De Cristo","Lee Strobel",Lee,Strobel,9788578609948,8578609948,,,,,,,,368,,,,,,,,,,,,,2023-07-15,1
book,"Dez Maneiras De Destruir A Imaginação Do Seu Filho","Anthony Esolen",Anthony,Esolen,9788594090379,8594090374,,,,,,,,,,,,,,,,,,,,,2023-07-15,1
book,"Trabalho Intelectual, O","Jean Guitton",Jean,Guitton,9788594090119,8594090110,,,,,,,,160,,,,,,,,,,,,,2023-07-15,1
